user_id,business_id,star
FTZyZbr1eF7s3Ss7uSLcXQ,oj5k-I0YSbuc5tDInt2isQ,3
nzoDnGgqbUS0HLUFXz6C-w,90bL34o2KEes9pUnCOm7pQ,3
d_TBs6J3twMy9GChqUEXkg,0jAexNHRHhkQv4zNYqenBA,2
JbF91KC0BU2zkuxufDTsDw,YSYDJTCt5kzY2kKnLNGRiA,3
0UI9KTPdtkwl9lMdMT-Sgg,oZcbn7ENit23xbCsyu9xbA,3
zTK1nPD2Hpa-ksSXsE-JzQ,fBxDUu5ftmNHbbX5qD_FcA,3
7C4B2Skmh4X9f8xJDo9O4w,fZM_o3kKZ9mR-1pvBeow8A,3
wTfb2nfzPIyFcYQArdPtuQ,QlJztL2aGEXgejgi5JM9Xg,3
zH6racrZ7rUqqv_Qy6dZDQ,DXn79Dzv8kpsMcNNKZHuRA,3
S_Joujv7euX3N9yHqE4IMw,URFhSrJPk7JM2pUtsuWsAg,2
EMM4HqI1mV7SwqXen6knJw,XMMLRvV4IMxIGyc4H37LxA,2
Q7IoE5m2heQKThuVq3SYFA,2B46bRpDh49eDyjXGhL_ZQ,4
erJ1HQwavgZx4996SMIxrA,UidEFF1WpnU4duev4fjPlQ,2
KbwOwQZTOfrtaeJdmucALQ,A-uZAD4zP3rRxb44WUGV5w,2
AyjqBovADgbskmLrIBOMlQ,jScBTQtdAt-8RshaiBEHgw,3
qewG3X2O4X6JKskxyyqFwQ,SqxIx0KbTmCvUlOfkjamew,2
U4INQZOPSUaj8hMjLlZ3KA,1d6c6Q2j2jwVzBfX_dLHlg,2
Yj8RWbYG3b7VGHlRvkomkA,ypfFfR3-PbtoslIhohNstw,3
aKhv49qQ1A1MDvGZ-cVh7Q,cclDCELdBQmJMWUyVWo5fw,3
sTcYq6goD1Fa2WS9MSkSvQ,9yESUcIVarhYEabIMj844Q,3
rKkpHJkJ27xOwnhy_bMkvA,3vxIqhm2jCVjkUWtmDvTsw,4
D3fOi-5w4intrUTWXzIQew,966W5oXOBW0ZWhNYy0yjcA,2
dLoUSe9E25agXphQjx8Svg,inuW6Gl02Mf8G5RRk39_lw,4
PKEzKWv_FktMm2mGPjwd0Q,TCoBE_BkDRrK0bWrh5VueQ,2
TdYKJgSgY2GF_YJnwsi5yQ,0_aeYE2-VbsZts_UpILgDw,2
Mho2GibREwsPesKEyQbt8w,LEzaRCdhDfO2eM75HZNnUQ,3
-Ox7QPz0G56GOzT0ex-f5Q,eduRavkml8awmPachSZXuw,2
NGRGG7nW7mv63SZ-IOfYKA,uMQaaUvdHGhTFiyOhGa93w,3
Xsyw11gZiltqWL5RvWGKJg,4fGGeKlUY3SwqLW4SH_QnQ,4
i3bLA4sEdFk8j3Pq6tx8wQ,R9gRb3T8t-eIKlOtMPShuA,3
U4INQZOPSUaj8hMjLlZ3KA,PtwW1Hwme8Y0wy54zNr8Xw,3
qWMUWDjI1wXWnmzlQc2BuA,5ma1OUQWy_Ds80xUiP7JPQ,3
DPswOikKjBepBJVZOECQng,OVTY-NpcTA7iXbMQmusv3A,2
sjZ3ScfAJ2bjDVI6MmSNGA,0XEqyl_lVaJNHRKxNcjJZg,2
h9RUaaHa5kcQKqtJ-sgS0Q,vYOtdnBm-45KQiiHj8jqaw,2
PKEzKWv_FktMm2mGPjwd0Q,ruWTngdiC68O9la27hvvHw,4
VigsAph76fP7pechJ743EA,yfxDa8RFOvJPQh0rNtakHA,2
Fv0e9RIV9jw5TX3ctA1WbA,DY1_vls0_VQnTZ7CJ3AeFQ,2
5I6-yegWr4p1mtUMwNkVtg,4qG3Gh8QyugC1XvoTlmgcQ,3
8dxkcmAXY4ttrVFD1GhbdQ,eduRavkml8awmPachSZXuw,2
8ZryN_S-n48g6rsa3W3QtQ,zpoZ6WyQUYff18-z4ZU1mA,2
fquTEV93jh82JYob6u0CEA,VMXl3Dm1Nwvgwo1PVYTXbg,3
GOTjwdXD6bNZ-_qjY7GYYw,hCsJv234v62MgdsUU1j8dQ,3
8HCEPF0IflyB690Q745fKg,zA6gnF5aPBGoOm6uIbKt-A,3
ZuWAof5l6yKeft-F1QCWSQ,PtwW1Hwme8Y0wy54zNr8Xw,3
ZngF2uBYrqyFjXd6LvuluQ,2UgRg5a6KmpbD_SZfhNrKg,3
ZQYNombDho1PYfnEWFZevw,zrTGcb83AsfyVTMrsCa65A,3
Scmyz7MK4TbXXYcaLZxIxQ,i9D9xPBV0gR1Ja9kbY4NCw,2
Ur4u9wfVtacMnYGbo29ZpQ,rMrymOj6RcBBddGuOjv_IQ,2
HUX1p0y71x_j-5VWz4tB0w,YkOCo5ipV2he2WXIAlZb-A,3
qbq4zC9SrZuaQ4-J-wtRuw,Os1n1_idfw9vv9kwULGJnQ,2
ByNfFYaW544SRchjvAHscw,vUnmi0uI8p35RxYAEH4Nlw,3
aq7PsU-EerT2gSPsBc_FCw,VG0nWxGsPixYLsyi49gyxQ,5
rt3PC7WCgCKsoufmQJELfw,Wg9272hxpu9IBTXMTB6EeQ,3
3CMiTAhq_o_GP1tLs-ihbg,XZ7eQLjyGXf6y69UT4SGhg,2
CrEBVkzIQs7tS-wWfaCjNQ,pHJu8tj3sI8eC5aIHLFEfQ,2
p_azadim_uWFOXAhhKB3ag,l-D0uS-tgmhkFpHKBXvPQA,3
0FMte0z-repSVWSJ_BaQTg,oxwGyA17NL6c5t1Etg5WgQ,2
HFItzRohDHZvcKDrM6ABZg,vcxvQyAggPqxcHwvJXvjGg,3
LgFDWZTLi1w9OGi5BtKORg,B_WggEKFq-ZFNui8CHPYvA,3
a85qPvr6L63PF0v9Zs8ZAg,oj8qk3W7O9oq15VIs-vYJQ,1
Y8adrWFzckrjuC11aAs9Og,ReyjVKUEVKZHmlrBxu_h2A,3
UL5K2rnSYIPD1LcqPgbmDQ,TL5Dtfnf-5hYG13lBF9N2A,3
LG-FOXQL0zUcRQuqkhq-Zg,DMyoxEaTGTakZxWgh1D5bw,3
s1ycNwrpYQb2AYHJhhLNBA,tEaW0zgsYihSTjysrpXaWg,3
ic-tyi1jElL_umxZVh8KNA,BY0o4pOtNPKyTklTFXDJpg,3
qKUEhJUl0Z9MFW7R7BTvRQ,2_qLxCT0jHM8Xqk6PEwrBw,3
n86B7IkbU20AkxlFX_5aew,HPLB1Tr8ZB5UkD-2umKPdA,3
MC0aQHT7mQ1WJknOD6u8pg,HK2Ki-PvnNN-YMTlX1uSVA,2
Ij7OcAO5FpoNKxS1RzNoWw,p-8AMN9Q0qwym-3Pdle20Q,2
erJ1HQwavgZx4996SMIxrA,M-SS_Kr0zlC7v8kBSRa74g,3
Z0GA65zCMI4ska4iHRr8Bg,bjJcDCx5uMUr89nxBdGizw,3
pxzs-Dy2hXTis-PuNCV37Q,DYAorbxOyubUB_wtQRCdug,2
moj7DUHkP4j9yfwFm-oOHQ,D-2t7fHQu6hNLjjfRHSZaA,3
Thc2zV-K-KLcvJn3fMPdqQ,jrE4M9HlYp2AZZ7iQCSIRw,3
D6SEKcIne80A0AhwiEV2Rg,pBFewLcdLnf1XwPTE4jtyQ,2
PemAGpIKTHpBVRaRkDwJKQ,SMPbvZLSMMb7KU76YNYMGg,2
fgkJ6KUlrmbKyLDQervxsw,VrGI7_nRjXpn0415S3coGQ,2
le3Xn9Mheb1hNxWurF7RSw,KPV_FVNWkgmYh1ArVlt6kg,3
vxR_YV0atFxIxfOnF9uHjQ,Zmfq3DVhHdtVChhSxzoUHw,2
7dnh9OrD8LekBwvachGH5Q,aD0EslPREWGDlSpD0RMlEg,3
deL6e_z9xqZTIODKqnvRXQ,2fqHO2vFbcwVV27c_Irm8Q,2
JZsDEj8EnFppjzoAFKm-mQ,uWECX6-Uq9n8v5ipk9R29A,3
kzRq4H_nSf4b3F_sdymWSw,SR0Q2hAEMJ_m23O_x-khSQ,3
5wT0vDycEzgq95yVCZ60Aw,hgeXEGD9lRX4ohj7afSJnw,3
zx5rdBK9NFZrAglIXF1LiQ,I6u-OhmI_IUltexEOSCKzg,2
bydI3xl_ZpDZRbAQMAPITQ,rqWIntPaV8TpJvgT6H9UNw,2
bLbSNkLggFnqwNNzzq-Ijw,kpLt4l5J5kbMD4oxQLC2aA,3
mR0N5-ypFf2lFZn8SJ-cUw,JQYkVnUzS5vgFxZgCuW7ag,2
7svBs9qqPJHPRXZ56Q3ZuQ,qIRqFlmvHDRe7kWBAsuVnQ,3
njUgJcn8ZN0BdZdNEswRwA,TCWMgOiV0PxQkWE1SyBIWQ,3
pwQ8E-hbDUJe3qtKt_IBBg,pTZ4u-sEQr-yHq2Cl4EMEw,3
45mRoEbA_IvHIyUHpiABBw,Hqs4YNST_ZHbshwyi4bnsQ,3
oeAhRa8yFa9jtrhaHnOyxQ,N0CoaG3cBrTGm2ecLYSzqA,2
Q4Qfu-3vYtL1LRm2X1b0Gg,TfabYPasZ1oOMN6JLa-yvw,2
XJYFjbH-oTmu2dATTqyauQ,-4TMQnQJW1yd6NqGRDvAeA,3
aq7PsU-EerT2gSPsBc_FCw,S599hCA4kJJO3_b6SRFKoA,2
AwotTxzd_M5ZevluUUVkwQ,Aaywarn83SRxwXOYyXcJuw,3
U-nR7ND8CDN2x8ia73CH2Q,rTx5vu0zuhggAbgsx1uVtA,2
wmyoMUiW6YU9Audm0lACDg,FNe5PPA9pyj8FjcDefCBpg,2
1fPiKjZhkGWLya1QLkwlhQ,BxKxFHXG4B2h1MXK8ebHZQ,3
pZ4Co7mZ4h6ghEFP2Vs5RA,rcaPajgKOJC2vo_l3xa42A,3
Z128ihQea7BLPh2T9q9sKA,RESDUcs7fIiihp38-d6_6g,2
vWP8-aQX0rYJszqkWVL7Ew,j8pUAS0qdEcPsjkqEDNbhw,3
BmipmKVTx37gpfPzK7eU4A,l8k4gOEkfoLKq0mPVWHWGg,2
j7Ew20Kh33lFEaUXW1rGNw,XXW_OFaYQkkGOGniujZFHg,2
qmVXmbchh1V-PYSpvWU_rw,364hhL5st0LV16UcBHRJ3A,3
WdD8hWn-NjSyDYoHqin_tQ,7sb2FYLS2sejZKxRYF9mtg,2
5wT0vDycEzgq95yVCZ60Aw,faPVqws-x-5k2CQKDNtHxw,2
Sv48jgljDP-CRfXmU8uSgA,0zeQRzpO06evIZfcR_aZ5w,2
ssY5madTrd_ZAiV8av9kug,wUKzaS1MHg94RGM6z8u9mw,2
6NYDXzkyYW3O2zYjzPRMsg,_3FxLxdg1unUQc3QqIgJuA,3
r2R9t9_0Je8wP-wh4-xM3w,SZEFE5hL7aN5nM-A44iPwQ,4
hkSiQAfl6w3882JJQzRTlQ,DOPUavsTUzTcpn3PrK5tUw,3
nGoKau64-PtetuzfcRW3jA,2GmGT-7QjowR1ihup3FbVA,3
wnO99pBbGqwqOoTQM25iCw,ugf6qjoG5h6VXR5-vpq0Qw,1
LWinqJdSeptUcP2jPvryhw,DMyoxEaTGTakZxWgh1D5bw,3
SDgrUDEdWNFBlC4ufVk1PQ,GI1F8a__wktcfj6YVjTqAA,2
bnKo6L4MgcUbLZH7fmnkrA,WpI5MZC3XzlTpcUOKXzCbA,3
1fPiKjZhkGWLya1QLkwlhQ,xR1gLCH5resvtq1eV1nebg,3
bLbSNkLggFnqwNNzzq-Ijw,1ZJz840L496LAmQdeDv0WA,2
oEvsA_IvL0yRyI7d4lT-IA,0q_BHpxbikVtPRRLRu-U0g,3
yH3Jyu5vRTAJ8uMAD2bLGQ,0PFf3RKtDQyHnrdcPo8zMQ,3
C2C0GPKvzWWnP57Os9eQ0w,lF4pEu4_55SSFEo6Q58ftQ,4
XKo5IT6o-WslzHPT69PRSQ,4qG3Gh8QyugC1XvoTlmgcQ,3
CxDOIDnH8gp9KXzpBHJYXw,ttuEwktrkmh3TUlSFPZqAA,4
alr2xk5KBJXHd6zVuEqdDg,ifHBH2gZS_feI6JlFbGFfQ,3
A0wA5x2BMj-5l2sWn1hxYQ,rqWIntPaV8TpJvgT6H9UNw,2
iAevEfcmtCr2cpd6IRqnTA,gJd1jOcl5FdqY020Q19n6Q,3
QqRSNjWhfUFv1ZU0OnYKZQ,fL-b760btOaGa85OJ9ut3w,2
XuuUQeBcibvbFvWyFhFz5Q,tYYJYqbw1zasFUCqrkawKQ,3
YF3KmwYMeONIfX02OTxwFw,MgHWbwuxxb_txhI3lK_bKg,4
HcT3BZLc25R9eekoHBA1MQ,hgeXEGD9lRX4ohj7afSJnw,3
JMU4hmWtKJ_fYnDgS_RFag,OJdufUU3hVabgviIBHksYw,2
AryBBn--MdbJylcIAVb-_A,q9_gLvTNf11etVxbH7JY0Q,5
mzHRaYLoV-lwX79HghP6lw,QdvROupQvDDQIaHrTGNgKA,3
_pMzR6yoPbU98t-NH8TZ3w,P8uECqGqXWTwEndkh-6bQw,2
bpgbVPJcG-wQ4cNBcPPIxw,GIhzzb9tjqLCYdNP_k3-dQ,2
QTNMJ8unxkk8XT4Tl4a68g,BqnxN4hHahZ-zZGXDDGLsg,5
y5YNzZwQuYxgE-jSDcZLxA,O7UMzd3i-Zk8dMeyY9ZwoA,2
045lA8joqI1vPm0wLgZPKw,fKlr9qNoV37WQJwQ826POg,3
kbfpED-6FURIsNlsAXqc2g,3l54GTr8-E3XPbIxnF_sAA,2
rXDqOtMie36VjQMLQdwHsA,PRbIMseOwPCCRv5C4SfTDQ,2
le3Xn9Mheb1hNxWurF7RSw,SAIrNOB4PtDA4gziNCucwg,2
4AjocDGdZNPyhBLQpxpa_Q,PXShA3JZMXr2mEH3on5clw,2
8HCEPF0IflyB690Q745fKg,AercPW1B2YVNK3UsiPDkTg,1
T1TI-1x4TJB7V-nJhaP_NA,C8D_GU9cDDjbOJfCaGXxDQ,2
FQbVI3UyKlL-HfQGcRF8aA,IMLrj2klosTFvPRLv56cng,2
y3FcL4bLy0eLlkb0SDPnBQ,DVJkxZkLKS76Khb2y6XA6A,2
O9pMFJSPg80YVzpMfNikxw,u_vPjx925UPEG9DFOAAvFQ,3
LQG9wFTmscbAATp8QWj1hg,bRntmjztJ4dFDA_LYiEECw,3
0uEqdNTVj-I7zM83bbcgsg,GHS1rVjO-RMcRB6WJLpCDQ,2
3h3qmd0qgTA_-hnlcCodFw,mUVAMNN7BCQ9HGA9w_7C1g,2
0nqshyLgABOSyTfJUTthjQ,5Dccw539NNtnyCgTu5ed5A,3
U4INQZOPSUaj8hMjLlZ3KA,o7AiTlyWUrBSzdz6oMHj5w,2
dEk7mXM4npuDPmxrwPcEgQ,N8uKQ5Vdb1LAh-qXT_25Rg,3
pDvDLpD7CiMlIebsDPCRSQ,qkyCuFJF2Uboh6n2Lmuwlg,2
8SgjU2fID9VqKQooFt1DIQ,RwMLuOkImBIqqYj4SSKSPg,2
lQCY0csLfjdDn6cdVq43UA,ypfFfR3-PbtoslIhohNstw,3
UYcmGbelzRa0Q6JqzLoguw,iPM85PQMs7QoAxw-Og9ChQ,3
k4M43lXJuQMpQW65DTqzIQ,0w3BdEOxvwKTpypwbN5kiQ,2
iHGsi2zgjGEm2zEQg8w0og,3BCsAgo_1i4xMuTyLKMLRQ,2
lqUgcd3YhOX3GjowDn_Hqg,8I2XBrjf4rOEWx7pnKpVeg,3
gSO_NFz9zJaddMbldkfOfw,C8_zdU7zGLUK3uC4e5AepQ,3
T8LqkYbwMPZmvXSsUfN8sQ,cTJjTKz2huGZ-ElScC2pSw,3
Mfmx6DSGOrJjr4jeWmqCuw,E_7RIDFNQfxREnI_E5h0uA,2
FRxGcIRukrH5lW2SQSxstg,RESDUcs7fIiihp38-d6_6g,2
WdD8hWn-NjSyDYoHqin_tQ,poYsvuOmVDqF4dTnjJ780A,2
Ao-6FYE29-I8WwPg67806A,G4pt2q9Tr5SkwCw3Wb43VA,4
soc2J5OHH7V6JQ7t211Icg,LpHi2ooFxVn5Ntttw_IcaQ,1
bnk8hI3N5tprKm_lMK4I-w,FMOWO7_mj8lSZnV3WqpGiA,3
4cZ3f3i0Slv2W9mLN_VZBw,AhPmh0NaRDbEYyhd9egzLA,3
SrF972IxsELYQ3eaWB5X4A,BvTU8s3v-qfTtsSKV6Y16A,3
3nDUQBjKyVor5wV0reJChg,jozzH4XCEM9yQFjLAc3_zA,3
hZfzVrhsCQ9JDAb2jYoJNQ,wX1ORSDKPkA5ftE7F6UONw,2
YF3KmwYMeONIfX02OTxwFw,JmI9nslLD7KZqRr__Bg6NQ,2
_ykg4Fp8j_tU83q2tYC2FQ,mDR12Hafvr84ctpsV6YLag,3
XXKjsdglgwSs9kWtK6ZWUQ,zoODlH40edpJYLPLkHilNA,3
M4uGs-0Fskn48t9icYk_Tw,XwJ6fZRVbxQYRsryy4-qDw,2
Ij7OcAO5FpoNKxS1RzNoWw,HGvNE87fvK5PwKMZBDkTbA,2
Z128ihQea7BLPh2T9q9sKA,KyUFj09bfowyddCuOTP4mg,2
Ad-v2Z4vvuzxZxbpywIm0A,uh7DUWtPoZkuEE05fghJ_w,3
XXKjsdglgwSs9kWtK6ZWUQ,Jt28TYWanzKrJYYr0Tf1MQ,2
2EuPAGalYnP7eSxPgFCNDg,dGuVYsA5DMCm_TjSbX6x7g,3
zwLq4aVDSH7HyMbVjKfkRg,Er8DpPwf_lHHv64ncWhD8g,3
p9942XebvxZ9ubHm4SXmMQ,z-OhppazxWfHnUCzFTKQhw,1
yoT5mQ0EeB40AAMi4ZIyTw,eq-SNqLqUP5rAc_PZAHuEA,2
7sNE58P4AvsX6QHE8ypCiA,0jAexNHRHhkQv4zNYqenBA,2
6rGVoAI0Bl8ZEbMNJWOK3w,pBFewLcdLnf1XwPTE4jtyQ,2
KeuwC8E1238SP6xyKpBM6w,UESdOMLsXn_7WcwOZt7I3A,2
29yBaTFMSh-l6wNwy9d_mA,faPVqws-x-5k2CQKDNtHxw,2
9BuTUHt6Zlm-UCjaGD6aJQ,a1Pf4wSob48LKqimWzmyGw,3
wOGfOjBaP-lCS1NW_En2LQ,S1N5-ZXwR4fUIPs6dLnBYQ,2
iL_CR-WQnveqrff9LecqAQ,PVTfzxu7of57zo1jZwEzkg,3
y5rqDe6uO06WKZ26-Pla8g,nu1GQ_Q43JqzrWMZE_dE1Q,2
A5A34ixb-yy6nwL42iZsnw,Cni2l-VKG_pdospJ6xliXQ,2
OLn8EvPsu4hNug8V5PF2jA,eBj_YyJU5jVu6tbZCkdtDA,2
vnWKs2dgqDuR_yNI5qJG5g,8796vXaydw2aY_zER0n9uA,3
cAY_gYiIq68RkWhLennaKw,Vbal-AZnu2w6NttIKfdjDg,4
lQGJcwX105k17081f6pulg,J3FUxMAHfCl-WFo86u5DqA,2
XzvdDq5VTiRZTd_6BHT08w,3p4M5be6uc1S78TO62gmOg,4
gru76BjkRY6UQVcw_yAxiQ,C3wJKa9_Y1e2F7OXCwIoqA,4
u90s9wJ9pMK2FMpy5F8Wpg,M51gw2cz_vXarNBLbKkOxQ,2
0mvmUHuGQL2kRRkX14CkTw,PeAVCjePbJ54UYZ5l4iV7Q,3
Kgmvv8Y7WJLNOvbIiKHCoA,siXCBrVFOXicbM2R-33-8w,3
QG9ZJatKSWj5p5VrW3cfMA,5A_sjC9ULLt4UkDNtr9dkw,3
TCPLaprJm4FFei2DkW6K6g,kz7O0_o6WrDQk1Kl8dKeHQ,4
tH0uKD-vNwMoEc3Xk3Cbdg,GI-CAiZ_Gg3h21PwrANB4Q,3
8drMKNHWavs2g6uf0pLtvg,iNKMTWEZ-uuXzCbPsAv-kQ,3
f4GXSyxFoHFNW7Og0J3WXw,EMrghF81px-wnNqEYqA0Kw,3
QuZbJquRtbY9O9JrB9NpxQ,8Yz1eFsaUy-ny3B6YZDOrg,3
wAqiSluTMo_2T-dTN4Bozg,l-D0uS-tgmhkFpHKBXvPQA,3
pBhaCEcdbdDv76kMwm8Nng,ytk8XVFegCSdSBXLDZutpw,3
-k5yFUChotBMGQgHdFZvLQ,VaKXUpmWTTWDKbpJ3aQdMw,3
ZcwLnR_VGfgLmuJ_7tnAjQ,wghDrzcZ0VloAtaIZ7GEBg,3
lQCY0csLfjdDn6cdVq43UA,saQQmDQQJ14BVkm_sg53UA,4
ALw8EN21lby0vWtfD6JfIw,JjjQSlvTvGlIAta5CyA6UQ,2
e6iCOIhtupBCiw-VwBvJ4A,a11zyJN_ue0CQ_bjoeke-w,3
JaqcCU3nxReTW2cBLHounA,HgdFqAvK31fB9sgBdOzo9g,2
A5A34ixb-yy6nwL42iZsnw,LJt-NO2FhvQxTmBoaaLhTg,3
soc2J5OHH7V6JQ7t211Icg,_4Gpn_NIM94D9OFucgfaJQ,3
VZRxANvyTm2ixS6jYDGgEw,KXITXbKuE60WSUDs7NZVLQ,3
s01liMq8lG4G3f3AvJMi5w,_kdpjoGrIzA64E6aXHA66w,3
XOk0Wx1X2qzK5GQq05Aaww,LpHi2ooFxVn5Ntttw_IcaQ,3
X8FXx55SqlUqE4h4vcSLtQ,auTNigMttjBBTj1MNxOeFQ,3
3wB-JjsUjkvdNUDRnChsVg,XZbuPXdyA0ZtTu3AzqtQhg,2
G2ToQ5eT91v2hkIT7I4X7g,0_aeYE2-VbsZts_UpILgDw,2
d_TBs6J3twMy9GChqUEXkg,3_A59jPniLD5ViVuKMYpJw,3
fiA6ztHPONUkmX6yKIXyHg,1nF8Me63cpxIkFK8Ysx-DA,2
niKu4se6xtf-ctlm0udr1w,k1c_bC3DK6mKg797vH1T8w,2
Et79VAN692zD2j32PM1E8w,ePt0qmZgU-fjqMoM1M2U3Q,2
cafRiSVWRXlxDEK2YNrJ6g,BLIJ-p5wYuAhw6Pp6mh6mw,2
qeemN4slMyao8ZE6Pc9Iww,oxwGyA17NL6c5t1Etg5WgQ,2
cQU8IWVEJYcklBJbW9CzdQ,uh7DUWtPoZkuEE05fghJ_w,3
P7Qt34VblZupUifRJ_5hbA,u_vPjx925UPEG9DFOAAvFQ,3
F0Oco8PiWbkM3INpbIh1Pw,LHyj66waFlDcw9UToo27JQ,3
Tr7YMpWd1XZdXdm35CatqA,vJvEKFtQ8Am95tWEkiwOGA,3
DeVGAiOf2mHVUDfxvuhVlQ,7SJoMX5ti-VoEsEW6mJLRA,3
FOoN3DJzDUnl4EAQaTJIGg,rqWIntPaV8TpJvgT6H9UNw,2
gvyYZgFdBbcT3xGjWOvZag,oD-C0IhodDOtWWOiNm2txA,2
C_CqWSkpn2aOnUXtHx0-iw,BnpuVvPy3sfLlkqKCx6Xnw,2
UvY0E6Wuhv_0Bita52RPOw,eEnNw3_hBvxcFHyr23kAuA,2
48vRThjhuhiSQINQ2KV8Sw,qVO3l9Q0-KVQE7W9JL9ePw,2
k6avG6pxvPQcSxFZKwWI_Q,2dCnTMv3Hh-fM8bOjYS4Xw,4
YJYFsF4z-C2qODH5HnGXiw,HGuHk935tyokX6kveEviJw,2
771OWzbzelsEeSlx8QsfsQ,62HlThvB9Rm2QFu_OdXe7w,3
LNPyE5X1K5B_flcTCH9StQ,BORPULADzZV6_LJZzcsywQ,5
qQecSd0lynfB4g-LPa9JCw,ybHlmdUHLPKfv85bRK4Wtw,2
9ks-80ZxeCZWNObzEbW4-Q,CVKOPzBVOj3_apFUmZ9ZWw,3
O5VAQ-dbR2Bk0OZLL1L0Ig,0jtRI7hVMpQHpUVtUy4ITw,3
kmE8w5Y785eZmodsx0V6Ag,8mIrX_LrOnAqWsB5JrOojQ,3
YQPDBJKKFFseQybsvo2rog,zUgDrRtGvK5ZTFlHCsTHwA,3
aD263WOD4RShoqgvVhcKqQ,Cni2l-VKG_pdospJ6xliXQ,2
EMM4HqI1mV7SwqXen6knJw,64dfRmMmUsOdLnkBOtzp4w,2
zFYs8gSUYDvXkb6O7YkRkw,4JNXUYY8wbaaDmk3BPzlWw,2
KxGeqg5ccByhaZfQRI4Nnw,cKgUCzMGuRgkbKXUsgeXUw,2
quDu_Z0-i9TCYvdHRnULEw,gy-HBIeJGlQHs4RRYDLuHw,2
6pzA8EDhHgW3A5-rBObhBA,Po0QGzgwFrfnGJEi_akCjA,2
-RhRXVW9z9fs5zzxhFfnHg,5FIOXmUE3qMviX9GafGH-Q,2
fRVNHAl2RjosC67Y67G3cA,Ro-_PAzq-Rdxl5JhM3WmoA,3
55bAo20xQNIA2CfMKIDtPA,3Jq5LfJ5fmJ5KmuA6VHmzw,2
ZUnmsVs1Vdp9_UtG41u7mw,or4UVDjXEEjze3wNPjoAZA,2
wcDhhBk1d0_lCdvB8sds1g,szhJLmdLDVFTevm8fu0T4A,2
P3B7FfBpXERa-KdxwIGkHA,GIhzzb9tjqLCYdNP_k3-dQ,2
zBi_JWB5uUdVuz3JLoAxGQ,km5aBHRss5ir_B0jvEErzQ,2
hCy4Kkyo4N0fFLMDpKjYyw,WXR0ND0KqbArMZDvFMA-bw,2
PfpRvMAESbC2bC8FUIMdNg,1d6c6Q2j2jwVzBfX_dLHlg,2
8DEyKVyplnOcSKx39vatbg,7sPNbCx7vGAaH7SbNPZ6oA,2
L8P5OWO1Jh4B2HLa1Fnbng,UV2Jt8slktGu14gLZeNCjA,2
P7Qt34VblZupUifRJ_5hbA,DbEszO3wk1xVmN3pCPob2g,3
P0rGN5mDue55uIiAzkrRlw,DkZuVzYuylBanEsWK7mNGw,3
Y76nS3L426UCz7N_1pUfUQ,avkOIpslBUFZMQhELpl3JQ,2
46aM0kni0GXjS0zx0-zTfA,TT4XW2WMG0PNyUIFBIINuA,2
gOYgSEbE-Z7cqGsgGW3LBg,-ubMwuskT2uS0GPSZpxaxA,3
eZeBuiVZWT7u3SktO7mv9w,PUneCUDGvdgnay3uvI89fA,3
r0j4IpUbcdC1-HfoMYae4w,GMrwDXRlAZU2zj5nH6l4vQ,3
0911xXCgLexupPGkDJusLQ,0_aeYE2-VbsZts_UpILgDw,2
cMEtAiW60I5wE_vLfTxoJQ,BGGQOJQTQerEQu0kHbT_UQ,3
h9stsH2vvCmhwHdfkc_1kw,T3ASfec34b8-uYr3xZj8Lw,2
Se3XL5Opy0e2cHbxxjs2ZQ,JhLnkKRtc7Ukt6FZUsyhdA,3
